# IPv4 signatures file (unwanted cloud services and non-human endpoints).
# Canonical link to the online version of this file: https://github.com/CIDRAM/CIDRAM/blob/master/vault/ipv4.dat


# ---
# ASN 46844 ("Sharktech").
# %Listed, Google Malware Dashboard: 37.21%.
# %Listed, CleanTalk.org: 32.62%.
# Stop Forum Spam (SFS) listings: 897.
# Updated: 2017.10.29

52.169.112.0/20 Deny Cloud
52.169.128.0/19 Deny Cloud
52.169.160.0/21 Deny Cloud
52.169.168.0/26 Deny Cloud
52.169.169.0/24 Deny Cloud
52.169.170.0/24 Deny Cloud
52.169.176.0/20 Deny Cloud
52.169.192.0/19 Deny Cloud
52.169.224.0/20 Deny Cloud
52.169.240.0/26 Deny Cloud
52.169.240.64/27 Deny Cloud
52.169.241.0/24 Deny Cloud
52.169.248.0/21 Deny Cloud
52.170.0.0/19 Deny Cloud
52.170.32.0/20 Deny Cloud
52.170.48.0/28 Deny Cloud
52.170.49.0/24 Deny Cloud
52.170.56.0/21 Deny Cloud
52.170.64.0/19 Deny Cloud
52.170.96.0/21 Deny Cloud
52.170.104.0/28 Deny Cloud
52.170.105.0/24 Deny Cloud
52.170.112.0/20 Deny Cloud
52.170.128.0/19 Deny Cloud
52.170.160.0/20 Deny Cloud
52.170.176.0/28 Deny Cloud
52.170.177.0/24 Deny Cloud
52.170.184.0/21 Deny Cloud
52.170.192.0/19 Deny Cloud
52.170.224.0/28 Deny Cloud
52.170.225.0/24 Deny Cloud
52.170.232.0/21 Deny Cloud
52.170.240.0/20 Deny Cloud
52.171.0.0/20 Deny Cloud
52.171.16.0/21 Deny Cloud
52.171.24.16/28 Deny Cloud
52.171.25.0/24 Deny Cloud
52.171.32.0/19 Deny Cloud
52.171.80.0/20 Deny Cloud
52.171.96.0/19 Deny Cloud
52.171.128.0/20 Deny Cloud
52.171.144.16/28 Deny Cloud
52.171.144.32/27 Deny Cloud
52.171.144.64/26 Deny Cloud
52.171.144.128/27 Deny Cloud
52.171.146.0/24 Deny Cloud
52.171.152.0/21 Deny Cloud
52.171.160.0/20 Deny Cloud
52.171.176.0/21 Deny Cloud
52.171.192.0/19 Deny Cloud
52.171.224.0/20 Deny Cloud
52.172.0.0/20 Deny Cloud
52.172.16.64/26 Deny Cloud
52.172.16.128/27 Deny Cloud
52.172.16.160/28 Deny Cloud
52.172.17.0/24 Deny Cloud
52.172.24.0/21 Deny Cloud
52.172.32.0/19 Deny Cloud
52.172.64.0/21 Deny Cloud
52.172.128.0/18 Deny Cloud
52.172.192.0/19 Deny Cloud
52.173.0.0/19 Deny Cloud
52.173.32.0/21 Deny Cloud
52.173.40.0/28 Deny Cloud
52.173.41.0/24 Deny Cloud
52.173.48.0/20 Deny Cloud
52.173.64.0/19 Deny Cloud
52.173.96.0/28 Deny Cloud
52.173.97.0/24 Deny Cloud
52.173.104.0/21 Deny Cloud
52.173.112.0/20 Deny Cloud
52.173.128.0/20 Deny Cloud
52.173.144.0/21 Deny Cloud
52.173.152.0/25 Deny Cloud
52.173.153.0/24 Deny Cloud
52.173.160.0/19 Deny Cloud
52.173.192.0/20 Deny Cloud
52.173.208.0/28 Deny Cloud
52.173.209.0/24 Deny Cloud
52.173.216.0/21 Deny Cloud
52.173.224.0/19 Deny Cloud
52.174.0.0/21 Deny Cloud
52.174.8.0/26 Deny Cloud
52.174.9.0/24 Deny Cloud
52.174.10.0/24 Deny Cloud
52.174.16.0/20 Deny Cloud
52.174.32.0/19 Deny Cloud
52.174.64.0/19 Deny Cloud
52.174.96.0/20 Deny Cloud
52.174.112.0/28 Deny Cloud
52.174.113.0/24 Deny Cloud
52.174.120.0/21 Deny Cloud
52.174.128.0/19 Deny Cloud
52.174.160.0/21 Deny Cloud
52.174.168.0/28 Deny Cloud
52.174.169.0/24 Deny Cloud
52.174.176.0/20 Deny Cloud
52.174.192.0/19 Deny Cloud
52.174.224.0/25 Deny Cloud
52.174.224.128/27 Deny Cloud
52.174.225.0/24 Deny Cloud
52.174.232.0/21 Deny Cloud
52.174.240.0/20 Deny Cloud
52.175.0.0/19 Deny Cloud
52.175.32.0/21 Deny Cloud
52.175.40.0/28 Deny Cloud
52.175.40.64/26 Deny Cloud
52.175.40.128/28 Deny Cloud
52.175.41.0/24 Deny Cloud
52.175.42.0/24 Deny Cloud
52.175.43.0/28 Deny Cloud
52.175.43.64/28 Deny Cloud
52.175.44.0/24 Deny Cloud
52.175.48.0/20 Deny Cloud
52.175.64.0/19 Deny Cloud
52.175.96.0/20 Deny Cloud
52.175.112.0/27 Deny Cloud
52.175.112.32/28 Deny Cloud
52.175.113.0/24 Deny Cloud
52.175.120.0/21 Deny Cloud
52.175.128.0/19 Deny Cloud
52.175.192.0/18 Deny Cloud
52.176.0.0/21 Deny Cloud
52.176.8.0/27 Deny Cloud
52.176.9.0/24 Deny Cloud
52.176.10.0/24 Deny Cloud
52.176.16.0/20 Deny Cloud
52.176.32.0/19 Deny Cloud
52.176.64.0/19 Deny Cloud
52.176.96.0/20 Deny Cloud
52.176.112.0/28 Deny Cloud
52.176.113.0/24 Deny Cloud
52.176.120.0/21 Deny Cloud
52.176.128.0/19 Deny Cloud
52.176.160.0/21 Deny Cloud
52.176.176.0/20 Deny Cloud
52.176.192.0/19 Deny Cloud
52.176.224.0/26 Deny Cloud
52.176.224.64/27 Deny Cloud
52.176.224.96/28 Deny Cloud
52.176.225.0/24 Deny Cloud
52.176.232.0/21 Deny Cloud
52.176.240.0/20 Deny Cloud
52.177.0.0/19 Deny Cloud
52.177.32.0/21 Deny Cloud
52.177.48.0/20 Deny Cloud
52.177.64.0/19 Deny Cloud
52.177.104.0/21 Deny Cloud
52.177.112.0/20 Deny Cloud
52.177.128.0/20 Deny Cloud
52.177.144.0/21 Deny Cloud
52.177.160.0/19 Deny Cloud
52.177.192.0/20 Deny Cloud
52.177.208.0/28 Deny Cloud
52.177.208.64/27 Deny Cloud
52.177.209.0/24 Deny Cloud
52.177.216.0/21 Deny Cloud
52.177.224.0/19 Deny Cloud
52.178.0.0/19 Deny Cloud
52.178.32.0/20 Deny Cloud
52.178.64.0/19 Deny Cloud
52.178.96.0/20 Deny Cloud
52.178.112.0/21 Deny Cloud
52.178.120.0/28 Deny Cloud
52.178.121.0/24 Deny Cloud
52.178.128.0/19 Deny Cloud
52.178.160.0/21 Deny Cloud
52.178.168.0/27 Deny Cloud
52.178.168.64/26 Deny Cloud
52.178.168.128/27 Deny Cloud
52.178.168.160/28 Deny Cloud
52.178.168.192/27 Deny Cloud
52.178.168.224/28 Deny Cloud
52.178.169.0/24 Deny Cloud
52.178.170.0/23 Deny Cloud
52.178.172.0/22 Deny Cloud
52.178.176.0/20 Deny Cloud
52.178.192.0/19 Deny Cloud
52.178.224.0/24 Deny Cloud
52.179.0.0/20 Deny Cloud
52.179.16.0/21 Deny Cloud
52.179.24.0/27 Deny Cloud
52.179.25.0/24 Deny Cloud
52.179.80.0/20 Deny Cloud
52.179.96.0/19 Deny Cloud
52.179.128.0/20 Deny Cloud
52.179.144.16/28 Deny Cloud
52.179.144.32/27 Deny Cloud
52.179.144.64/27 Deny Cloud
52.179.146.0/24 Deny Cloud
52.179.152.0/21 Deny Cloud
52.179.160.0/19 Deny Cloud
52.179.192.0/19 Deny Cloud
52.179.224.0/20 Deny Cloud
52.179.240.0/24 Deny Cloud
52.179.241.0/26 Deny Cloud
52.179.241.64/28 Deny Cloud
52.179.242.0/24 Deny Cloud
52.179.248.0/21 Deny Cloud
52.180.40.0/27 Deny Cloud
52.180.40.32/28 Deny Cloud
52.180.64.0/19 Deny Cloud
52.180.96.0/20 Deny Cloud
52.180.160.0/20 Deny Cloud
52.180.176.0/21 Deny Cloud
52.180.184.0/27 Deny Cloud
52.180.184.32/28 Deny Cloud
52.180.185.0/24 Deny Cloud
52.182.128.0/19 Deny Cloud
52.182.160.0/20 Deny Cloud
52.182.176.0/26 Deny Cloud
52.182.176.64/27 Deny Cloud
52.182.176.96/28 Deny Cloud
52.182.177.0/24 Deny Cloud
52.182.184.0/21 Deny Cloud
52.182.192.0/19 Deny Cloud
52.182.224.0/21 Deny Cloud
52.182.240.0/20 Deny Cloud
52.183.0.0/19 Deny Cloud
52.183.32.0/20 Deny Cloud
52.183.48.0/27 Deny Cloud
52.183.56.0/21 Deny Cloud
52.183.64.0/19 Deny Cloud
52.183.96.0/21 Deny Cloud
52.183.104.0/27 Deny Cloud
52.183.104.32/28 Deny Cloud
52.183.112.0/20 Deny Cloud
52.183.128.0/20 Deny Cloud
52.183.144.0/28 Deny Cloud
52.183.145.0/24 Deny Cloud
52.183.152.0/21 Deny Cloud
52.183.160.0/20 Deny Cloud
52.183.176.0/21 Deny Cloud
52.183.184.0/24 Deny Cloud
52.183.192.0/19 Deny Cloud
52.183.224.0/20 Deny Cloud
52.183.240.0/28 Deny Cloud
52.183.241.0/24 Deny Cloud
52.183.248.0/21 Deny Cloud
52.184.0.0/19 Deny Cloud
52.184.32.0/21 Deny Cloud
52.184.40.0/26 Deny Cloud
52.184.40.64/28 Deny Cloud
52.184.41.0/24 Deny Cloud
52.184.42.0/24 Deny Cloud
52.184.48.0/20 Deny Cloud
52.184.64.0/19 Deny Cloud
52.184.96.0/20 Deny Cloud
52.184.128.0/19 Deny Cloud
52.184.160.0/21 Deny Cloud
52.184.168.0/27 Deny Cloud
52.184.168.32/28 Deny Cloud
52.184.168.80/28 Deny Cloud
52.184.168.96/27 Deny Cloud
52.184.168.128/28 Deny Cloud
52.184.169.0/24 Deny Cloud
52.184.170.0/24 Deny Cloud
52.184.176.0/20 Deny Cloud
52.184.192.0/18 Deny Cloud
52.185.0.0/19 Deny Cloud
52.185.32.0/20 Deny Cloud
52.185.48.0/21 Deny Cloud
52.185.56.0/25 Deny Cloud
52.185.56.128/27 Deny Cloud
52.185.56.160/28 Deny Cloud
52.185.64.0/20 Deny Cloud
52.185.80.0/26 Deny Cloud
52.185.81.0/24 Deny Cloud
52.185.88.0/21 Deny Cloud
52.185.96.0/20 Deny Cloud
52.185.112.0/25 Deny Cloud
52.185.120.0/21 Deny Cloud
52.185.128.0/18 Deny Cloud
52.185.192.0/19 Deny Cloud
52.185.224.0/21 Deny Cloud
52.185.232.0/28 Deny Cloud
52.185.233.0/24 Deny Cloud
52.185.234.0/23 Deny Cloud
52.185.240.0/20 Deny Cloud
52.186.0.0/28 Deny Cloud
52.186.1.0/24 Deny Cloud
52.186.8.0/21 Deny Cloud
52.186.16.0/20 Deny Cloud
52.186.32.0/20 Deny Cloud
52.186.48.0/21 Deny Cloud
52.186.56.0/28 Deny Cloud
52.186.57.0/24 Deny Cloud
52.186.64.0/19 Deny Cloud
52.186.96.0/20 Deny Cloud
52.186.112.0/26 Deny Cloud
52.186.112.64/28 Deny Cloud
52.186.113.0/24 Deny Cloud
52.186.114.0/24 Deny Cloud
52.186.120.0/21 Deny Cloud
52.186.128.0/28 Deny Cloud
52.186.129.0/24 Deny Cloud
52.186.136.0/21 Deny Cloud
52.186.144.0/20 Deny Cloud
52.186.160.0/20 Deny Cloud
52.186.176.0/21 Deny Cloud
52.186.184.0/28 Deny Cloud
52.186.185.0/24 Deny Cloud
52.187.0.0/18 Deny Cloud
52.187.64.0/20 Deny Cloud
52.187.80.0/28 Deny Cloud
52.187.81.0/24 Deny Cloud
52.187.88.0/21 Deny Cloud
52.187.96.0/19 Deny Cloud
52.187.128.0/21 Deny Cloud
52.187.136.0/28 Deny Cloud
52.187.137.0/24 Deny Cloud
52.187.138.0/24 Deny Cloud
52.187.139.0/28 Deny Cloud
52.187.140.0/24 Deny Cloud
52.187.141.0/26 Deny Cloud
52.187.141.64/28 Deny Cloud
52.187.142.0/24 Deny Cloud
52.187.144.0/20 Deny Cloud
52.187.160.0/19 Deny Cloud
52.187.192.0/20 Deny Cloud
52.187.208.0/21 Deny Cloud
52.187.216.0/28 Deny Cloud
52.187.217.0/24 Deny Cloud
52.187.224.0/19 Deny Cloud
52.188.0.0/18 Deny Cloud
52.188.64.0/19 Deny Cloud
52.188.96.0/28 Deny Cloud
52.188.97.0/24 Deny Cloud
52.188.104.0/21 Deny Cloud
52.188.112.0/20 Deny Cloud
52.188.128.0/18 Deny Cloud
52.188.192.0/19 Deny Cloud
52.188.224.0/21 Deny Cloud
52.189.0.0/18 Deny Cloud
52.189.64.0/20 Deny Cloud
52.189.80.0/21 Deny Cloud
52.189.88.0/28 Deny Cloud
52.189.89.0/24 Deny Cloud
52.189.96.0/19 Deny Cloud
52.189.128.0/19 Deny Cloud
52.189.176.0/26 Deny Cloud
52.189.176.64/28 Deny Cloud
52.189.178.0/23 Deny Cloud
52.189.180.0/22 Deny Cloud
52.189.184.0/21 Deny Cloud
52.189.192.0/21 Deny Cloud
52.189.200.0/24 Deny Cloud
52.189.201.0/28 Deny Cloud
52.189.208.0/20 Deny Cloud
52.189.224.0/20 Deny Cloud
52.189.240.0/24 Deny Cloud
52.189.248.0/21 Deny Cloud
52.190.0.0/19 Deny Cloud
52.190.32.0/20 Deny Cloud
52.190.48.48/28 Deny Cloud
52.190.49.0/24 Deny Cloud
52.190.56.0/21 Deny Cloud
52.190.128.0/28 Deny Cloud
52.190.129.0/24 Deny Cloud
52.190.136.0/21 Deny Cloud
52.190.144.0/20 Deny Cloud
52.190.160.0/21 Deny Cloud
52.190.168.0/27 Deny Cloud
52.190.169.0/24 Deny Cloud
52.190.170.0/24 Deny Cloud
52.190.176.0/20 Deny Cloud
52.190.192.0/19 Deny Cloud
52.190.224.0/20 Deny Cloud
52.190.240.0/25 Deny Cloud
52.190.240.128/27 Deny Cloud
52.190.241.0/24 Deny Cloud
52.190.248.0/21 Deny Cloud
52.191.0.0/19 Deny Cloud
52.191.32.0/21 Deny Cloud
52.191.64.0/19 Deny Cloud
52.191.96.0/21 Deny Cloud
52.191.104.0/28 Deny Cloud
52.191.105.0/24 Deny Cloud
52.191.106.0/24 Deny Cloud
52.191.112.0/20 Deny Cloud
52.191.128.0/19 Deny Cloud
52.191.160.0/20 Deny Cloud
52.191.176.0/26 Deny Cloud
52.191.177.0/24 Deny Cloud
52.191.184.0/21 Deny Cloud
52.191.192.0/19 Deny Cloud
52.191.224.0/20 Deny Cloud
52.191.240.0/28 Deny Cloud
52.191.241.0/24 Deny Cloud
52.191.248.0/21 Deny Cloud
52.224.0.0/19 Deny Cloud
52.224.32.0/21 Deny Cloud
52.224.40.0/28 Deny Cloud
52.224.41.0/24 Deny Cloud
52.224.48.0/20 Deny Cloud
52.224.64.0/19 Deny Cloud
52.224.96.0/28 Deny Cloud
52.224.97.0/24 Deny Cloud
52.224.104.0/21 Deny Cloud
52.224.112.0/20 Deny Cloud
52.224.128.0/20 Deny Cloud
52.224.144.0/21 Deny Cloud
52.224.152.0/28 Deny Cloud
52.224.153.0/24 Deny Cloud
52.224.160.0/19 Deny Cloud
52.224.192.0/20 Deny Cloud
52.224.208.0/28 Deny Cloud
52.224.209.0/24 Deny Cloud
52.224.216.0/21 Deny Cloud
52.224.224.0/19 Deny Cloud
52.225.0.0/19 Deny Cloud
52.225.32.0/21 Deny Cloud
52.225.40.0/25 Deny Cloud
52.225.41.0/24 Deny Cloud
52.225.42.0/24 Deny Cloud
52.225.48.0/20 Deny Cloud
52.225.64.0/19 Deny Cloud
52.225.128.0/21 Deny Cloud
52.225.136.0/26 Deny Cloud
52.225.136.64/28 Deny Cloud
52.225.137.0/24 Deny Cloud
52.225.144.0/20 Deny Cloud
52.225.160.0/19 Deny Cloud
52.225.192.0/19 Deny Cloud
52.225.224.0/20 Deny Cloud
52.225.240.0/28 Deny Cloud
52.225.248.0/21 Deny Cloud
52.226.0.0/21 Deny Cloud
52.226.8.0/25 Deny Cloud
52.226.8.128/27 Deny Cloud
52.226.8.160/28 Deny Cloud
52.226.9.0/24 Deny Cloud
52.226.10.0/24 Deny Cloud
52.226.16.0/20 Deny Cloud
52.226.32.0/19 Deny Cloud
52.226.64.0/18 Deny Cloud
52.226.128.0/19 Deny Cloud
52.226.160.0/20 Deny Cloud
52.226.176.0/21 Deny Cloud
52.226.184.0/26 Deny Cloud
52.226.185.0/24 Deny Cloud
52.228.0.0/19 Deny Cloud
52.228.32.0/20 Deny Cloud
52.228.48.0/26 Deny Cloud
52.228.48.64/28 Deny Cloud
52.228.49.0/24 Deny Cloud
52.228.50.0/24 Deny Cloud
52.228.56.0/21 Deny Cloud
52.228.64.0/21 Deny Cloud
52.228.128.0/19 Deny Cloud
52.228.160.0/20 Deny Cloud
52.228.176.0/28 Deny Cloud
52.228.177.0/24 Deny Cloud
52.228.184.0/21 Deny Cloud
52.228.192.0/19 Deny Cloud
52.228.224.0/21 Deny Cloud
52.228.232.0/28 Deny Cloud
52.228.240.0/20 Deny Cloud
52.229.0.0/19 Deny Cloud
52.229.32.0/21 Deny Cloud
52.229.40.0/28 Deny Cloud
52.229.41.0/24 Deny Cloud
52.229.48.0/20 Deny Cloud
52.229.64.0/20 Deny Cloud
52.229.80.0/25 Deny Cloud
52.229.81.0/24 Deny Cloud
52.229.82.0/24 Deny Cloud
52.229.88.0/21 Deny Cloud
52.229.96.0/19 Deny Cloud
52.229.128.0/19 Deny Cloud
52.229.160.0/20 Deny Cloud
52.229.176.0/28 Deny Cloud
52.229.177.0/24 Deny Cloud
52.229.184.0/21 Deny Cloud
52.229.192.0/19 Deny Cloud
52.229.224.0/21 Deny Cloud
52.229.232.0/24 Deny Cloud
52.229.240.0/20 Deny Cloud
52.230.0.0/18 Deny Cloud
52.230.64.0/19 Deny Cloud
52.230.96.0/20 Deny Cloud
52.230.112.0/26 Deny Cloud
52.230.113.0/24 Deny Cloud
52.230.116.0/22 Deny Cloud
52.230.120.0/21 Deny Cloud
52.230.128.0/18 Deny Cloud
52.230.192.0/19 Deny Cloud
52.230.224.0/20 Deny Cloud
52.230.240.0/25 Deny Cloud
52.230.240.128/26 Deny Cloud
52.230.240.192/28 Deny Cloud
52.230.241.0/24 Deny Cloud
52.230.248.0/21 Deny Cloud
52.231.0.0/28 Deny Cloud
52.231.1.0/24 Deny Cloud
52.231.8.0/21 Deny Cloud
52.231.16.0/20 Deny Cloud
52.231.32.0/21 Deny Cloud
52.231.40.0/28 Deny Cloud
52.231.41.0/24 Deny Cloud
52.231.48.0/20 Deny Cloud
52.231.64.0/20 Deny Cloud
52.231.80.0/25 Deny Cloud
52.231.80.128/26 Deny Cloud
52.231.88.0/21 Deny Cloud
52.231.96.0/19 Deny Cloud
52.231.128.0/28 Deny Cloud
52.231.129.0/24 Deny Cloud
52.231.136.0/21 Deny Cloud
52.231.144.0/20 Deny Cloud
52.231.160.0/21 Deny Cloud
52.231.168.0/25 Deny Cloud
52.231.168.128/27 Deny Cloud
52.231.169.0/24 Deny Cloud
52.231.176.0/20 Deny Cloud
52.231.192.0/20 Deny Cloud
52.231.208.0/27 Deny Cloud
52.231.208.32/28 Deny Cloud
52.231.216.0/21 Deny Cloud
52.231.224.0/20 Deny Cloud
52.231.240.0/21 Deny Cloud
52.232.0.0/19 Deny Cloud
52.232.32.0/20 Deny Cloud
52.232.48.0/24 Deny Cloud
52.232.49.0/28 Deny Cloud
52.232.56.0/21 Deny Cloud
52.232.64.0/20 Deny Cloud
52.232.80.0/21 Deny Cloud
52.232.88.0/28 Deny Cloud
52.232.89.0/24 Deny Cloud
52.232.96.0/19 Deny Cloud
52.232.128.0/20 Deny Cloud
52.232.160.0/19 Deny Cloud
52.232.192.0/19 Deny Cloud
52.232.224.0/21 Deny Cloud
52.232.232.0/25 Deny Cloud
52.232.232.128/26 Deny Cloud
52.232.232.192/28 Deny Cloud
52.232.233.0/24 Deny Cloud
52.232.240.0/20 Deny Cloud
52.233.0.0/19 Deny Cloud
52.233.32.0/20 Deny Cloud
52.233.48.0/28 Deny Cloud
52.233.49.0/24 Deny Cloud
52.233.56.0/21 Deny Cloud
52.233.64.0/19 Deny Cloud
52.233.128.0/20 Deny Cloud
52.233.144.0/28 Deny Cloud
52.233.145.0/24 Deny Cloud
52.233.152.0/21 Deny Cloud
52.233.160.0/19 Deny Cloud
52.233.192.0/21 Deny Cloud
52.233.216.0/23 Deny Cloud
52.233.224.0/19 Deny Cloud
52.234.0.0/19 Deny Cloud
52.234.32.0/20 Deny Cloud
52.234.48.0/28 Deny Cloud
52.234.56.0/21 Deny Cloud
52.234.64.0/19 Deny Cloud
52.234.96.0/20 Deny Cloud
52.234.112.0/28 Deny Cloud
52.234.113.0/24 Deny Cloud
52.234.120.0/21 Deny Cloud
52.234.128.0/19 Deny Cloud
52.234.160.0/20 Deny Cloud
52.234.176.0/25 Deny Cloud
52.234.176.128/28 Deny Cloud
52.234.178.0/23 Deny Cloud
52.234.184.0/21 Deny Cloud
52.234.192.0/21 Deny Cloud
52.234.200.0/28 Deny Cloud
52.234.201.0/24 Deny Cloud
52.234.202.0/24 Deny Cloud
52.234.208.0/20 Deny Cloud
52.234.224.0/19 Deny Cloud
52.235.0.0/19 Deny Cloud
52.235.32.0/20 Deny Cloud
52.235.48.0/28 Deny Cloud
52.235.49.0/24 Deny Cloud
52.235.56.0/21 Deny Cloud
52.235.88.0/21 Deny Cloud
52.235.96.0/19 Deny Cloud
52.236.32.0/21 Deny Cloud
52.236.40.0/27 Deny Cloud
52.236.40.32/28 Deny Cloud
52.236.41.0/24 Deny Cloud
52.236.42.0/23 Deny Cloud
52.236.44.0/22 Deny Cloud
52.236.48.0/20 Deny Cloud
52.236.64.0/19 Deny Cloud
52.236.128.0/18 Deny Cloud
52.236.240.0/26 Deny Cloud
52.236.240.64/28 Deny Cloud
52.236.242.0/23 Deny Cloud
52.236.248.0/21 Deny Cloud
52.237.0.0/19 Deny Cloud
52.237.32.0/21 Deny Cloud
52.237.41.0/24 Deny Cloud
52.237.42.0/24 Deny Cloud
52.237.48.0/20 Deny Cloud
52.237.64.0/19 Deny Cloud
52.237.96.0/21 Deny Cloud
52.237.104.0/26 Deny Cloud
52.237.105.0/24 Deny Cloud
52.237.106.0/23 Deny Cloud
52.237.108.0/23 Deny Cloud
52.237.112.0/20 Deny Cloud
52.237.128.0/20 Deny Cloud
52.237.144.0/27 Deny Cloud
52.237.144.32/28 Deny Cloud
52.237.146.0/23 Deny Cloud
52.237.152.0/21 Deny Cloud
52.237.160.0/21 Deny Cloud
52.237.168.0/26 Deny Cloud
52.237.168.64/28 Deny Cloud
52.237.169.0/24 Deny Cloud
52.237.172.0/22 Deny Cloud
52.237.176.0/20 Deny Cloud
52.237.192.0/19 Deny Cloud
52.237.224.0/24 Deny Cloud
52.237.232.0/21 Deny Cloud
52.237.240.0/20 Deny Cloud
52.238.0.0/19 Deny Cloud
52.238.32.0/21 Deny Cloud
52.238.40.0/28 Deny Cloud
52.238.48.0/21 Deny Cloud
52.238.56.0/25 Deny Cloud
52.238.56.128/26 Deny Cloud
52.238.192.0/21 Deny Cloud
52.238.200.0/26 Deny Cloud
52.238.201.0/24 Deny Cloud
52.238.202.0/24 Deny Cloud
52.238.208.0/20 Deny Cloud
52.238.224.0/19 Deny Cloud
52.239.0.0/19 Deny Cloud
52.239.32.0/20 Deny Cloud
52.239.49.0/24 Deny Cloud
52.239.104.0/27 Deny Cloud
52.239.104.32/28 Deny Cloud
52.239.105.0/24 Deny Cloud
52.239.106.0/24 Deny Cloud
52.239.107.0/28 Deny Cloud
52.239.128.0/26 Deny Cloud
52.239.129.0/26 Deny Cloud
52.239.129.128/27 Deny Cloud
52.239.130.0/25 Deny Cloud
52.239.130.128/27 Deny Cloud
52.239.131.0/26 Deny Cloud
52.239.131.96/27 Deny Cloud
52.239.132.0/25 Deny Cloud
52.239.132.128/27 Deny Cloud
52.239.132.192/26 Deny Cloud
52.239.135.128/27 Deny Cloud
52.239.135.192/26 Deny Cloud
52.239.136.0/24 Deny Cloud
52.239.137.0/26 Deny Cloud
52.239.137.64/27 Deny Cloud
52.239.137.160/27 Deny Cloud
52.239.140.0/24 Deny Cloud
52.239.141.0/25 Deny Cloud
52.239.141.128/26 Deny Cloud
52.239.142.0/25 Deny Cloud
52.239.144.0/25 Deny Cloud
52.239.144.128/27 Deny Cloud
52.239.144.192/27 Deny Cloud
52.239.146.0/26 Deny Cloud
52.239.147.0/27 Deny Cloud
52.239.147.128/27 Deny Cloud
52.239.148.0/27 Deny Cloud
52.239.148.64/26 Deny Cloud
52.239.148.128/26 Deny Cloud
52.239.148.192/27 Deny Cloud
52.239.149.64/26 Deny Cloud
52.239.149.128/26 Deny Cloud
52.239.149.192/27 Deny Cloud
52.239.150.64/26 Deny Cloud
52.239.150.128/25 Deny Cloud
52.239.151.0/25 Deny Cloud
52.239.151.128/26 Deny Cloud
52.239.152.0/27 Deny Cloud
52.239.152.64/26 Deny Cloud
52.239.152.128/25 Deny Cloud
52.239.153.0/26 Deny Cloud
52.239.153.64/27 Deny Cloud
52.239.153.128/25 Deny Cloud
52.239.154.0/26 Deny Cloud
52.239.154.96/27 Deny Cloud
52.239.156.64/26 Deny Cloud
52.239.156.128/26 Deny Cloud
52.239.156.224/27 Deny Cloud
52.239.157.0/24 Deny Cloud
52.239.158.0/27 Deny Cloud
52.239.158.64/27 Deny Cloud
52.239.158.128/25 Deny Cloud
52.239.159.0/27 Deny Cloud
52.239.159.64/27 Deny Cloud
52.239.159.224/27 Deny Cloud
52.239.160.32/27 Deny Cloud
52.239.160.64/26 Deny Cloud
52.239.160.128/25 Deny Cloud
52.239.161.0/24 Deny Cloud
52.239.162.96/27 Deny Cloud
52.239.162.128/26 Deny Cloud
52.239.164.128/26 Deny Cloud
52.239.165.160/27 Deny Cloud
52.239.167.32/27 Deny Cloud
52.239.167.64/28 Deny Cloud
52.239.167.96/27 Deny Cloud
52.239.172.32/27 Deny Cloud
52.239.172.64/26 Deny Cloud
52.239.172.128/25 Deny Cloud
52.239.173.0/24 Deny Cloud
52.239.174.0/24 Deny Cloud
52.239.175.0/25 Deny Cloud
52.239.175.128/26 Deny Cloud
52.239.175.192/27 Deny Cloud
52.239.176.128/25 Deny Cloud
52.239.177.0/25 Deny Cloud
52.239.178.0/23 Deny Cloud
52.239.180.32/27 Deny Cloud
52.239.180.64/26 Deny Cloud
52.239.180.128/25 Deny Cloud
52.239.181.0/24 Deny Cloud
52.239.182.0/24 Deny Cloud
52.239.183.0/25 Deny Cloud
52.239.183.128/26 Deny Cloud
52.239.183.192/27 Deny Cloud
52.239.184.0/25 Deny Cloud
52.239.184.160/27 Deny Cloud
52.239.184.192/26 Deny Cloud
52.239.185.0/28 Deny Cloud
52.239.186.32/27 Deny Cloud
52.239.187.0/25 Deny Cloud
52.239.192.0/27 Deny Cloud
52.239.192.96/27 Deny Cloud
52.239.192.160/27 Deny Cloud
52.239.192.192/27 Deny Cloud
52.239.193.96/27 Deny Cloud
52.239.195.0/26 Deny Cloud
52.239.198.0/27 Deny Cloud
52.239.198.64/27 Deny Cloud
52.239.198.128/27 Deny Cloud
52.239.200.0/23 Deny Cloud
52.239.203.0/24 Deny Cloud
52.239.206.0/24 Deny Cloud
52.240.48.0/26 Deny Cloud
52.240.48.64/28 Deny Cloud
52.240.52.0/22 Deny Cloud
52.240.56.0/22 Deny Cloud
52.240.60.0/26 Deny Cloud
52.240.60.64/27 Deny Cloud
52.240.61.0/24 Deny Cloud
52.240.112.0/24 Deny Cloud
52.240.128.0/19 Deny Cloud
52.241.0.0/19 Deny Cloud
52.241.33.0/24 Deny Cloud
52.241.40.0/24 Deny Cloud
52.241.48.0/20 Deny Cloud
52.241.64.0/20 Deny Cloud
52.241.80.0/21 Deny Cloud
52.241.88.0/26 Deny Cloud
52.241.88.64/27 Deny Cloud
52.241.89.0/24 Deny Cloud
52.241.96.0/19 Deny Cloud
52.241.128.0/20 Deny Cloud
52.241.152.0/21 Deny Cloud
52.241.160.0/19 Deny Cloud
